county,year,pctblk1990,pct65p1990,pctunivp1990,pctHSp1990,medhhinc1990,pctbelowPL1990,group,state,avgdmest,surv_shalpost00,surv_deeppost00,msadum,frprof,frac_in_eng_prog,carnegie1_enr,indivhomeinternet00_cty,npatent1980s,msa,highinc,highind,highpop,pop_surv_deeppost00,inc_surv_deeppost00,inc_dum_surv_deeppost00,ind_surv_deeppost00,ind_dum_surv_deeppost00,inc_ind_dum_surv_deeppost00,inc_pop_dum_surv_deeppost00,ind_pop_dum_surv_deeppost00,higheduc,educ_surv_deeppost00,educ_dum_surv_deeppost00,educ_ind_dum_surv_deeppost00,educ_pop_dum_surv_deeppost00,educ_inc_ind_pop_surv_deep00,highinc2000,higheduc2000,highind2000,educ_inc_dum_surv_deeppost00,missing,surv_pcperemp00,allhigh,msa_allhigh,iv_num_arpanet_nodes,iv_num_bitnet,iv_first_price_cap,iv_cost_per_loop_monthly,iv_othcprogrammerswt,pctunempwt,pctunemphighskillwt,iv_bartik,iv_competitiondeep,netmig95,surv_deeppost00_all,highpop2000,allhigh2000,pop_dum_surv_deeppost00,educ_inc_ind_pop_dum_surv_deep00,wagediff,empdiff,estdiff,change_totalpop,change_pctblk,change_pctunivp,change_pctHSp,change_pct65,change_netmig,lnpop,surv_deepwidewt_county,surv_deepalt1wt_county,surv_deepalt2wt_county,surv_deepalt3wt_county,deep_county,surv_deep_county,deeppost00,surv_deep_newweight
29005,2000,.011130481,.21134505,.14358245,.77518278,20.125999,.18104443,1483,MO,0,.76205659,0,0,.39702478,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.22861698,0,1,0,0,94,23.537455,20.956556,,,.090791278,0,.035,0,0,0,0,0,.21164942,-.035203934,.004357338,-.14817865,.010642459,-.034525953,-.25072151,-.00076961517,-.056000002,8.9169083,0,0,0,0,0,0,0,0
29007,2000,.060129665,.19314377,.10889952,.68159491,23.424,.14902471,1484,MO,.27272728,.64244896,0,0,.3414464,0,0,0,.012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19827868,0,1,0,0,94,23.537455,100.36004,,,.12334913,0,-.12899999,0,0,0,0,0,.1695137,.087135315,.059130669,.091222309,.0054720044,-.027379975,-.19996524,-.021635622,.07,10.068959,.080992863,.080992863,.080992863,.080992863,0,0,0,0
29009,2000,.00090753986,.18698952,.085291088,.67809671,19.169001,.1661756,1485,MO,.40000001,.99532843,0,0,.28525209,0,0,0,.013,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.13162941,0,1,0,0,94,23.537455,49.926743,,,.09583544,0,1.03,0,0,0,0,0,.3311367,.10109997,.13580179,.21076097,.00094485655,-.014366381,-.178141,-.025948644,-1.039,10.223649,0,0,0,0,0,0,0,0
29011,2000,.0009724187,.19660537,.082389012,.68484205,19.951,.1424606,1486,MO,.25,.86811715,0,0,.30465829,0,0,0,.0049999999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22450426,0,1,0,0,94,23.537455,26.738642,,,.13434827,0,.066,0,0,0,0,0,.17079401,.11778259,.14787006,.10313917,.00006418128,-.012935534,-.1774413,-.03178598,-.075999998,9.3336191,.41455883,.41455883,.41455883,.41455883,0,0,0,0
29013,2000,.0071214642,.1971381,.084345751,.6718781,20.084999,.17661826,1487,MO,.5,0,0,0,.2994855,0,0,0,.0020000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.028405353,0,1,0,0,94,23.537455,54.245636,,,.12037002,0,.23899999,0,0,0,0,0,.25415945,-.032340527,.025826454,.1028749,-.0035185099,-.017878503,-.16664326,-.022815153,-.199,9.6174707,0,0,0,0,0,0,0,0
29015,2000,.00093801861,.22656757,.077269092,.64564174,16.924999,.20186587,1488,MO,1,0,0,0,.30681989,0,0,0,.0040000002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.019394556,0,1,0,0,94,23.537455,24.967815,,,.06334319,0,.47299999,0,0,0,0,0,.15045357,-.0022211075,.028737545,.21481107,.0017395134,-.01892573,-.16947618,-.0029936433,-.40200001,9.5366898,0,0,0,0,0,0,0,0
29017,2000,.0011300499,.17016669,.069119766,.52669555,19.43,.19695239,1489,MO,0,.7220813,0,0,.25173774,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.020057812,0,1,0,0,94,23.537455,0,,,.10583576,0,.082999997,0,0,0,0,0,.1082139,.037348747,.16055059,.12467555,-.0009637851,-.023430686,-.058736175,-.022772893,-.061999999,9.2704,0,0,0,0,0,0,0,0
29019,2000,.074542396,.084028155,.36628252,.85121429,25.646999,.16579904,1490,MO,.51666665,.72156769,.10485614,1,.47448546,.014779433,.17487186,0,.138,1740,0,0,0,11783.628,2689.2454,0,.02608213,0,0,0,0,1,.038406972,.10485614,0,.10485614,27534740,0,1,0,0,1,.31969216,0,0,0,1,94,23.537455,49.453053,.0470178207404485,.023442677269715,.12094772,.097154304,1.3660001,.10485614,0,0,0,0,.16301775,.12366486,.10947514,.18675502,.0092572719,-.092268258,-.26558536,.0019346103,-1.24,11.629632,.1972703,.1629048,.1629048,.1972703,.11666667,.12643537,.05851198,.09993495
29021,2000,.031715274,.16413707,.1352099,.72178608,23.018999,.15557539,1491,MO,.58823532,.68779802,.16292787,1,.35441059,.00067237986,0,0,.041000001,7000,0,0,0,13536.536,3750.4365,0,.036642328,0,0,0,0,0,.022029461,0,0,0,9475239,0,0,0,0,1,.25683925,0,0,0,0,94,23.537455,53.848297,,,.12402958,.16008337,-.70599997,.16292787,0,0,0,0,.20236874,.080077171,.043551922,.034483932,.01037873,-.024413876,-.1867584,-.013935894,.71700001,11.327596,.20901999,.22956806,.22956806,.22956806,.20588236,.23320904,.1067647,.20619784
29023,2000,.051154394,.16579388,.08643429,.56861359,16.285,.24997368,1492,MO,.5,.86817259,.18046613,0,.33410701,0,0,0,.003,,0,1,0,6995.7695,2938.8909,0,.049699795,.18046613,0,0,0,0,.015598462,0,0,0,2711865.8,0,0,1,0,1,.19989705,0,1,0,0,94,23.537455,120.7319,,,.11575263,.27858213,.121,.18046613,0,0,0,0,.21566582,.11783504,.043159008,.052805115,.00052544475,-.010801062,-.10950789,.001015529,-.205,10.565273,.18046613,.18046613,.18046613,.18046613,.16666667,.19202624,.13936599,.1815256
29025,2000,.0016706444,.20799522,.080824375,.75430107,19.448,.181696,1493,,,,,0,.31969437,0,0,0,0,,,,0,,,,,,,,,,,,,,,0,0,0,,1,,,,,,,,,,,,,0,0,0,0,,,.37243414,-.29046631,.074107647,.067926273,-.00055569294,-.0035145804,-.217713,-.038857073,0,9.0336037,,,,,,,,
29027,2000,.048127037,.12472188,.1399657,.70404315,26.663,.10439578,1494,MO,.75,.90604073,0,0,.32379937,.00053334754,0,0,.017000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.30993995,0,1,0,0,94,23.537455,45.521099,,,.10840321,0,.95999998,0,0,0,0,0,.16655016,.1098175,.12890673,.21714553,.0060848072,-.0290225,-.17264658,-.015341513,-.83899999,10.398458,0,.24757448,.24757448,.24757448,0,0,0,0
29029,2000,.0021094745,.18417895,.12449881,.73729891,22.563999,.12611915,1495,MO,.77777779,1,0,0,.40173817,0,0,0,.013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.34453461,0,1,0,0,94,23.537455,55.351658,,,.11032725,.11111111,1.027,0,0,0,0,0,.24251318,.13383293,.11425066,.29829118,.0010753248,-.0072505772,-.18931723,.0049657375,-.84399998,10.22176,.19798999,0,0,.19798999,0,0,0,0
29031,2000,.048431847,.13825385,.19160299,.74412394,24.51,.13903387,1496,MO,.42307693,1,.22270545,0,.40254444,.00043787464,0,0,.017000001,,0,0,0,13726.005,5458.5107,0,.046740316,0,0,0,0,1,.042671032,.22270545,0,0,13528528,0,1,0,0,1,.33820805,0,1,0,0,94,23.537455,47.452114,,,.11552975,.13408741,.472,.22270545,0,0,0,0,.20637894,.092206001,.058115482,.10844986,.0050233826,-.033182532,-.21337396,-.0011074245,-.44499999,11.028953,.30642146,.26655385,.30642146,.26655385,.1923077,.21485084,.29449862,.3532702
29033,2000,.020468924,.21380723,.11731064,.7048403,19.697001,.14157112,1497,MO,0,1,1,0,.33957392,0,0,0,.0049999999,,0,1,0,10748,19697,0,.38962859,1,0,0,0,0,.11731064,0,0,0,9676448,0,0,1,0,1,.29183772,0,1,0,0,94,23.537455,0,,,.19001813,0,-.028999999,1,0,0,0,0,.22974443,-.12777281,.020367146,-.044033166,-.0069540972,-.025485441,-.18741703,-.012348786,.0080000004,9.2824745,1,1,1,1,1,1,1,1
29035,2000,.00018132366,.15829556,.088318281,.56038374,15.357,.27560931,1498,,,,,0,.299458,0,0,0,0,,,,0,,,,,,,,,,,,,,,0,0,0,,1,,,,,,,,,,,,,0,0,0,0,,,.081750393,-.25561047,.08632803,.074405819,.00099692924,-.017139167,-.12200025,.00043192506,0,8.6152267,,,,,,,,
29037,2000,.010719659,.10696151,.13052012,.80091089,31.372999,.082170419,1499,MO,.33333334,.63239104,0,1,.37195778,0,0,0,.039000001,3760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.11806709,0,1,0,0,94,23.537455,9.6656361,.0519856836595316,.0222368167917156,.098327883,0,1.729,0,0,0,0,0,.21089506,.24350834,.18316793,.25196201,.0056643989,-.014285356,-.23105669,.010260627,-1.317,11.063634,.18728411,.098094806,.18728411,.098094806,0,0,0,0
29039,2000,.00024807741,.24113123,.076251179,.63940036,16.938999,.20907164,1500,MO,0,.80623078,0,0,.3062183,0,0,0,.0040000002,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25089091,0,1,0,0,94,23.537455,0,,,.11507363,0,.34400001,0,0,0,0,0,.14644051,-.074522972,.055262566,.12717493,.0039753262,-.010694392,-.15494332,-.033383474,-.34400001,9.400382,.374603,.374603,.374603,.374603,0,0,0,0
29041,2000,.036622472,.21625733,.10389192,.71228689,20.829,.14364763,1501,,,,,0,.32613221,0,0,0,.003,,,,0,,,,,,,,,,,,,,,0,0,0,,1,,,,,,,,,,,,,0,0,0,0,,,.18869066,.1836648,.0091323853,-.08667554,-.007705668,-.029276624,-.19219393,.0073738545,0,9.1271763,,,,,,,,
29043,2000,.0010721725,.11159784,.12490227,.76832485,25.995001,.1014137,1502,MO,.22222222,.67894393,.10366398,1,.40198055,0,0,0,.027000001,7920,0,0,0,3384.0071,2694.7451,0,.025791654,0,0,0,0,0,.012947867,0,0,0,2733649,0,0,0,0,1,.13486455,0,0,0,0,94,23.537455,57.675156,.0492990259557457,.0283540352474475,.10963881,0,1.9220001,.10366398,0,0,0,0,.21440983,.26033688,.23341894,.50858688,.0013225959,.012306415,-.20499051,-.0059885606,-1.342,10.393416,.10366398,.10366398,.10366398,.10366398,.11111111,.11111111,.11724843,.18752402
29045,2000,.00039750893,.17079635,.07910417,.6735155,19.674,.2045853,1503,MO,0,.87806231,.83814734,0,.30271518,0,0,0,0,,0,1,0,6325.498,16489.711,0,.31513855,.83814734,0,0,0,0,.066300951,0,0,0,3701416.3,0,0,1,0,1,.038176622,0,1,0,0,94,23.537455,0,,,0,0,.092,.83814734,0,0,0,0,.22841263,.055854797,-.027973652,-.017510304,.0013554576,-.0085828677,-.14969969,-.0035903156,-.113,8.9289055,.83814734,.83814734,.83814734,.83814734,1,1,.76205659,1
29047,2000,.017554153,.10327812,.20054667,.84823853,34.369999,.058605772,1504,MO,.47887325,.74089515,.090968356,1,.41385353,.00011336069,0,.65217394,.041000001,3760,1,0,1,13955.547,3126.5823,.090968356,.0217207,0,0,.090968356,0,1,.0182434,.090968356,0,.090968356,22968112,1,1,0,.090968356,0,.26600438,0,1,0,0,94,23.537455,55.75367,.0519856836595316,.0222368167917156,.11675528,.095707148,1.402,.090968356,1,0,.090968356,0,.23871565,.086954117,.096398354,.18184777,.0070320014,-.036814392,-.26564765,.0047944412,-.98199999,11.940876,.16109248,.16109248,.16109248,.16109248,.084507041,.09944655,.071788132,.10441426
29049,2000,.020247063,.15022597,.10256171,.7706567,26.306,.12023442,1505,MO,0,.75891143,0,1,.31621206,0,0,0,.0049999999,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.35426292,0,1,0,0,94,23.537455,0,.0519856836595316,.0222368167917156,.094153516,0,.39899999,0,0,0,0,0,.1796298,.20807219,.07448864,.13423166,-.0077595767,-.007233724,-.20660657,-.0093860924,-.345,9.716857,0,0,0,0,0,0,0,0
29051,2000,.075952753,.12260337,.22276399,.77386409,30.362,.079532929,1506,MO,.5,1,.21978877,0,.41483942,0,0,0,.018999999,,1,1,0,13973.95,6673.2266,.21978877,.078630418,.21978877,.21978877,0,0,1,.048961025,.21978877,.21978877,0,33812684,1,1,1,.21978877,1,.72515577,0,1,0,0,94,23.537455,193.60498,,,.1201344,.03125,.27200001,.21978877,0,0,0,0,.18784857,.13822746,.076980591,.11597262,.019905619,-.038299903,-.19979423,-.009293288,-.27700001,11.060039,.31036955,.26017007,.26017007,.26017007,.15625,.17008859,.14908379,.17671382
29053,2000,.077317156,.18072127,.11472566,.71004122,22.785,.12694415,1507,MO,.5,.72662175,0,0,.33773407,0,0,0,.001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.055807833,0,1,0,0,94,23.537455,11.543581,,,.11471925,0,.117,0,0,0,0,0,.15634584,.025942802,.12841654,.11662144,.01896359,-.023650169,-.17532778,-.027091995,-.086000003,9.6047449,0,0,0,0,0,0,0,0
29055,2000,.00015647004,.17206489,.071303099,.58799106,19.711,.16095601,1508,MO,.5,.79275721,0,0,.25696018,0,0,0,.001,7040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23969667,0,1,0,0,94,23.537455,8.1125698,.0606949258869041,.0206939705904262,.14994873,0,.447,0,0,0,0,0,.14852428,.0065574646,.091261387,.17343292,.00041360536,-.015715908,-.13019615,-.014373258,-.42300001,9.8612585,0,0,0,0,0,0,0,0
29057,2000,.0026849241,.22204323,.089602202,.71799922,18.724001,.17257683,1509,MO,.33333334,.50030857,0,0,.29997081,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.057511393,0,1,0,0,94,23.537455,2.5067325,,,.10585982,0,.098999999,0,0,0,0,0,.26236439,.11650753,.15302515,.061690126,-.0016752055,-.02492319,-.20345247,-.018837377,-.102,8.9158354,0,0,0,0,0,0,0,0
29059,2000,.0012652222,.18242922,.064601347,.63028336,16.673,.23246317,1510,MO,.5,.34241548,0,0,.29561988,0,0,0,.0020000001,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.010116308,0,1,0,0,94,23.537455,1.5667078,,,.10585982,0,.35600001,0,0,0,0,0,.15524054,-.083856583,.11824799,.21383259,-.00024357613,-.0017309561,-.14954385,-.030203953,-.338,9.445096,0,0,0,0,0,0,0,0
29061,2000,.00025429117,.20305149,.088914551,.70554274,18.351,.23192149,1511,,,,,0,.31944057,0,0,0,0,,,,0,,,,,,,,,,,,,,,0,0,0,,1,,,,,,,,,,,,,0,0,0,0,,,.25570107,.09458828,.056833267,.019017007,.00024471083,-.010667883,-.18733126,-.027402788,0,8.9701777,,,,,,,,
29063,2000,.074345343,.16353968,.083149701,.73189366,22.771,.13751446,1512,,,,,0,.3420333,0,0,0,0,,,,0,,,,,,,,,,,,,,,0,0,1,,1,,,,,,,,,,,,,0,0,0,0,,,.20421553,.093472481,.064538479,.1514668,.012142539,-.0057593137,-.17228812,-.023503467,0,9.2070351,,,,,,,,
29065,2000,.00072982046,.18727194,.078500554,.53858876,16.594,.25168955,1513,MO,.40000001,.85287976,.38098752,0,.2917963,0,0,0,0,,0,0,0,5220.291,6322.1069,0,.074231215,0,0,0,0,0,.029907731,0,0,0,1324934.4,0,0,0,0,1,.26276776,0,1,0,0,94,23.537455,20.052963,,,.10953094,.26086298,.164,.38098752,0,0,0,0,.10705376,-.016275406,.020271301,.085629843,.0030887632,-.01205904,-.10363391,-.0096073002,-.162,9.5252972,.38098752,.38098752,.38098752,.38098752,.40000001,.46859711,.27774793,.54125464
29067,2000,.00025261031,.17278545,.075235911,.60099465,16.187,.25236189,1514,MO,.5,.66146702,0,0,.31093058,0,0,0,.0060000001,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.15146798,0,1,0,0,94,23.537455,127.23905,,,.14996058,0,.055,0,0,0,0,0,.24419689,-.052019119,.082691669,.096870556,-.00025261031,-.010015264,-.14377698,-.002424702,-.037,9.3822746,0,0,0,0,0,0,0,0
29069,2000,.079397194,.18068978,.080445893,.51198328,15.388,.2986733,1515,MO,.83333331,.47339046,.11840564,0,.29182792,0,0,0,.001,,0,0,0,3920.6475,1822.026,0,.020373367,0,0,0,0,0,.0095252478,0,0,0,835091.88,0,0,0,0,1,.11901924,0,1,0,0,94,23.537455,45.622841,,,.098437048,.20718938,.092,.11840564,0,0,0,0,.15243816,.056467056,-.04640007,.0012977804,.0091565698,-.021797549,-.10109103,-.014289543,-.141,10.407651,.11840564,.11840564,.11840564,.11840564,.16666667,.1833082,.10244691,.16652769
29071,2000,.0093048643,.1212734,.093179904,.67751896,28.622,.082536414,1516,MO,.27027026,.56814057,.090436988,1,.30399549,0,0,0,.050000001,7040,1,0,0,7289.4927,2588.4875,.090436988,.019179387,0,0,0,0,0,.0084269103,0,0,0,4122951,1,0,0,0,1,.15236384,0,1,0,0,94,23.537455,11.386189,.0606949258869041,.0206939705904262,.12987575,.14993112,1.608,.090436988,0,0,0,0,.18559217,.090522766,.11294985,.15170361,-.00024370663,-.0089483634,-.16528952,-.000525482,-1.479,11.297291,.13070071,.17393778,.17393778,.17393778,.10810811,.13617146,.061973106,.11436228
29073,2000,.00078537769,.21012424,.080134608,.61205173,22.327999,.10764624,1517,MO,.2,.46082595,0,0,.26528013,0,0,0,.029999999,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.14265168,0,1,0,0,94,23.537455,5.4487305,,,.12125923,0,.193,0,0,0,0,0,.16661835,.12760067,.01913929,.091108359,.00025751116,-.011698768,-.12582007,-.020839915,-.162,9.5472412,.18130472,.18130472,.18130472,.18130472,0,0,0,0
29075,2000,.0008761682,.25116822,.1031476,.71331346,17.594,.18866213,1518,MO,.5,.77269888,0,0,.36577973,0,0,0,.0049999999,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.11957687,0,1,0,0,94,23.537455,24.740927,,,.10262275,0,.0040000002,0,0,0,0,0,.17311573,.1217804,.037538052,.0018965648,.00014409126,-.0082135797,-.17975307,-.033998713,0,8.8317118,0,0,0,0,0,0,0,0
29077,2000,.018028459,.13339809,.20759317,.78935874,24.285,.14051983,1519,MO,.46666667,.83169371,.14084148,1,.39999834,.00039280765,0,0,.02,7920,0,1,1,29287.846,3420.3354,0,.036750454,.14084148,0,0,.14084148,1,.02923773,.14084148,.14084148,.14084148,38527488,0,1,1,0,1,.2932466,0,0,0,1,94,23.537455,160.35249,.0492990259557457,.0283540352474475,.12113661,.14881845,1.369,.14084148,1,0,.14084148,0,.1854763,.10403347,.075950623,.1449739,.0025879536,-.049185425,-.23444229,.0033083558,-1.1799999,12.245049,.22994804,.18418665,.21874753,.21229137,.14166667,.15574358,.13184093,.21130559
29079,2000,.0010440395,.22095671,.10164835,.71662086,18.084,.20365128,1520,MO,.5,1,.27452004,0,.30914092,0,0,0,.003,,0,0,0,2892.343,4964.4204,0,.04499476,0,0,0,0,0,.02790451,0,0,0,871430.06,0,0,0,0,1,.1309078,0,1,0,0,94,23.537455,13.741024,,,.10229974,0,.079999998,.27452004,0,0,0,0,.10451269,.096586704,-.058496475,-.0099199591,-.00027716835,-.020493418,-.20245749,-.015531093,-.102,9.2625532,.27452004,.27452004,.27452004,.27452004,.25,.27496231,.19051415,.29981619
29081,2000,.00094462157,.24111465,.082818501,.71597928,17.459999,.18814401,1521,MO,0,0,0,0,.33811572,0,0,0,.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.027758844,0,1,0,0,94,23.537455,0,,,.090791278,0,-.013,0,0,0,0,0,.2131319,.00097990036,.0477314,.044005021,.0021062258,-.022056289,-.19134158,-.02054967,.037,9.0441675,0,0,0,0,0,0,0,0
29083,2000,.011325085,.20539813,.10309581,.6760056,18.476,.18102309,1522,MO,.80000001,.25433418,0,0,.31777307,0,0,0,.255,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.06226835,0,1,0,0,94,23.537455,13.513418,,,.11037567,.24862726,.37099999,0,0,0,0,0,.16311932,.18172741,.0067682266,.09297622,-.0013691811,-.026377626,-.16827703,-.022645935,-.29300001,9.9056854,0,0,0,0,0,0,0,0
29085,2000,.00068166328,.28234491,.064178832,.6042906,16.01,.21863303,1523,MO,0,0,0,0,.31062952,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.030482262,0,1,0,0,94,23.537455,0,,,.090791278,0,.32300001,0,0,0,0,0,.22853422,.026111126,.10227871,.19787818,-.00056980643,-.013766907,-.12135613,-.022054076,-.31400001,8.9004126,0,0,0,0,0,0,0,0
29087,2000,.0011600928,.2280411,.12180746,.75442046,18.729,.17475399,1524,,,,,0,.33856052,0,0,0,.0020000001,,,,0,,,,,,,,,,,,,,,0,0,0,,1,,,,,,,,,,,,,0,0,0,0,,,.22974443,.0616045,-.076692581,-.12012668,-.0011600928,-.045249082,-.21728259,-.012567356,0,8.7051659,,,,,,,,
29089,2000,.076004572,.18949227,.16911525,.7025792,21.378,.14106688,1525,MO,.5,.68664831,.33802843,0,.31865025,.0014387011,0,0,.003,,0,1,0,3255.5518,7226.3716,0,.10267476,.33802843,0,0,0,1,.057165761,.33802843,.33802843,0,3575073,0,1,1,0,1,.19450821,0,1,0,0,94,23.537455,34.883171,,,.14987381,.5,.116,.33802843,0,0,0,0,.21921444,-.084861755,-.0095238686,.058576439,-.013039432,-.051912591,-.1698584,-.027036339,-.145,9.1727419,.33802843,.33802843,.33802843,.33802843,.5,.54992461,.30734071,.57611358
29091,2000,.0019715712,.17422965,.08716131,.61212003,16.563999,.2536791,1526,MO,.33333334,.58052272,.11826918,0,.31552228,0,0,0,.0060000001,,0,0,0,3719.2107,1959.0106,0,.029887626,0,0,0,0,0,.010308497,0,0,0,1356936.8,0,0,0,0,1,.10824164,0,1,0,0,94,23.537455,20.196041,,,.11059686,0,.574,.11826918,0,0,0,0,.18449783,.069805145,.12441778,.16902615,.00036475179,-.016284749,-.134087,-.0060143918,-.59799999,10.356059,.1833083,.11826918,.11826918,.1833083,.16666667,.16666667,.12700944,.21999431
29093,2000,.0045683384,.18851389,.067671314,.56283766,17.302999,.23730297,1527,MO,.33333334,.67502546,0,0,.29123649,0,0,0,.0060000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.69990659,0,1,0,0,94,23.537455,10.869823,,,.10009816,0,-.055,0,0,0,0,0,.13457489,.095628262,.10716867,-.0027073722,.010576095,-.012792159,-.13634303,-.017624855,.0080000004,9.280426,0,0,0,0,0,0,0,0
29095,2000,.2142169,.13022873,.2000258,.79656315,27.853001,.13043785,1528,MO,.39666668,.9464522,.16275103,1,.40129507,.0004289716,.015943699,.46306819,.57599998,3760,1,1,1,103059.16,4533.1045,.16275103,.064099081,.16275103,.16275103,.16275103,.16275103,1,.032554407,.16275103,.16275103,.16275103,226137536,1,1,1,.16275103,0,.53234863,1,1,0,1,94,23.537455,98.827888,.0519856836595316,.0222368167917156,.12733187,.16745794,-2.039,.16275103,1,1,.16275103,.16275103,.22711372,.058355331,.02624321,.03361515,.015141144,-.047025204,-.25230724,-.0049599707,1.721,13.358592,.25352091,.27408504,.27850148,.28083321,.14666666,.16078578,.15608475,.19533145
29097,2000,.01274526,.15583928,.13513048,.71869463,20.924,.15278468,1529,MO,.46774194,.6972369,.11782084,1,.3467561,.00020076289,0,0,.116,3710,0,0,0,10658.662,2465.2832,0,.027572,0,0,0,0,0,.015921187,0,0,0,7052561.5,0,0,0,0,1,.2254083,0,0,0,0,94,23.537455,45.252232,.0559760355921088,.0164872139973082,.11926859,.090098739,1.1720001,.11782084,0,0,0,0,.13473225,.088421822,.057701588,.14600235,.000542094,-.027431034,-.19909811,-.018132225,-1.046,11.412719,.17308134,.15556769,.17398785,.15556769,.11290322,.12824948,.16036963,.2479739
29099,2000,.0070136539,.083096042,.089532763,.71639645,32.280998,.074930303,1530,MO,.51999998,.45952487,.026413836,1,.319621,0,0,.34722221,.101,7040,1,0,1,4526.8032,852.66504,.026413836,.0055067982,0,0,.026413836,0,0,.0023649037,0,0,0,2727647.5,1,0,0,0,0,.17547683,0,1,0,0,94,23.537455,59.418274,.0606949258869041,.0206939705904262,.11633754,.08972545,1.747,.026413836,1,0,.026413836,0,.20615816,.15551758,.090298653,.14488359,-.00047147041,-.0092538595,-.19156462,.0085147172,-1.495,12.051639,.059249833,.059249833,.059249833,.059249833,.039999999,.039999999,.026279235,.041095518
29101,2000,.057675119,.092792965,.21472061,.80981374,23.044001,.15428647,1531,MO,.14285715,1,0,0,.35067615,.0027262243,0,0,.014,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,.46218345,0,1,0,1,94,23.537455,3.5668309,,,.11085848,.18633069,.20200001,0,0,0,0,0,.14014673,.10365677,.10156441,.12672818,-.017930415,-.06071502,-.23966593,.0016784146,-.093000002,10.657589,.25694057,.25694057,.25694057,.25694057,0,0,0,0
29103,2000,.0013386881,.21619813,.081744753,.7266559,17.292999,.22661217,1532,,,,,0,.36916623,0,0,0,.001,,,,0,,,,,,,,,,,,,,,0,0,1,,1,,,,,,,,,,,,,0,0,0,0,,,.28768206,.17703724,-.047855854,-.027367987,.0016422797,.002191253,-.20243937,-.0027149916,0,8.4078245,,,,,,,,
29105,2000,.00353487,.15339863,.079743356,.64390469,20.122,.1673879,1533,MO,.4375,.70268583,.10019031,0,.30661741,0,0,0,.012,,0,1,0,2720.9685,2016.0294,0,.037707839,.10019031,0,0,0,0,.0079895118,0,0,0,1643217.5,0,0,1,0,1,.11480331,0,1,0,0,94,23.537455,30.362288,,,.12861632,.077696018,.36199999,.10019031,0,0,0,0,.17229986,.18515491,.071992874,.17996834,-.00055144797,-.0053881332,-.16488904,-.011639953,-.29800001,10.209427,.10019031,.10019031,.10019031,.10019031,.125,.13748115,.086046129,.16128099
29107,2000,.028289452,.16587906,.11502627,.71245909,24.669001,.12216641,1534,MO,.33333334,.44023392,0,1,.30600238,0,0,0,.015,3760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.078163892,0,1,0,0,94,23.537455,7.1091409,.0519856836595316,.0222368167917156,.10099471,0,.122,0,0,0,0,0,.16218662,.0064611435,.05479002,.057861831,-.0066875108,-.024291635,-.1884411,-.012056246,-.107,10.345188,0,0,0,0,0,0,0,0
