county,year,weekwage,pctblk1990,pct65p1990,pctunivp1990,pctHSp1990,medhhinc1990,pctbelowPL1990,lnemp,lnest,lnweekwage,group,adv_int,frprof,frac_in_eng_prog,carnegie1_enr,indivhomeinternet00_cty,npatent1980s,netmig,highinc,highind,highpop,surv_deeppost95,higheduc,missing,surv_deeppost_91,surv_deeppost_92,surv_deeppost_93,surv_deeppost_94,surv_deeppost_95,surv_deeppost_96,surv_deeppost_97,surv_deeppost_98,surv_deeppost_99,surv_deeppost_00,surv_deeppost_01,educ_inc_ind_pop_dum_surv_deep91,educ_inc_ind_pop_dum_surv_deep92,educ_inc_ind_pop_dum_surv_deep93,educ_inc_ind_pop_dum_surv_deep94,educ_inc_ind_pop_dum_surv_deep95,educ_inc_ind_pop_dum_surv_deep96,educ_inc_ind_pop_dum_surv_deep97,educ_inc_ind_pop_dum_surv_deep98,educ_inc_ind_pop_dum_surv_deep99,educ_inc_ind_pop_dum_surv_deep01,allhigh,wagegrowth,iv_num_arpanet_nodes,iv_num_bitnet,iv_first_price_cap,iv_cost_per_loop_monthly,iv_bartik,iv_competitiondeep,netmig95,educ_inc_ind_pop_dum_surv_deep00,lnpop,iv_prog_in_oth,change_totalpop,change_pctblk,change_pctunivp,change_pctHSp,change_pct65,change_netmig,state,avgdmest,basic_int,msadum,msa,pop_surv_deeppost00,inc_surv_deeppost00,inc_dum_surv_deeppost00,ind_surv_deeppost00,ind_dum_surv_deeppost00,inc_ind_dum_surv_deeppost00,inc_pop_dum_surv_deeppost00,ind_pop_dum_surv_deeppost00,educ_surv_deeppost00,educ_dum_surv_deeppost00,educ_ind_dum_surv_deeppost00,educ_pop_dum_surv_deeppost00,educ_inc_ind_pop_surv_deep00,highinc2000,higheduc2000,highind2000,educ_inc_dum_surv_deeppost00,pc_per_emp,msa_allhigh,pctunempwt,pctunemphighskillwt,surv_deeppost00_all,highpop2000,allhigh2000,pop_dum_surv_deeppost00,wagediff,empdiff,estdiff,surv_deepwidewt_county,surv_deepalt1wt_county,surv_deepalt2wt_county,surv_deepalt3wt_county,deep_county,surv_deep_county,deeppost00,surv_deep_newweight
27125,2000,390,0,.18519337,.093470789,.64467353,19926,.15124355,6.7440591,4.7004805,5.9661469,1374,0,.35958549,0,0,0,3,-21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.27035829,0,0,99,22.788277,.13610642,0,-80,0,8.4173727,0,-.051235139,0,-.022256225,-.12174195,.0048508197,-48,MN,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.14076389,1,,,0,0,0,0,.2392993,.063204288,.027651787,0,0,0,0,0,0,0,0
27127,2000,424,.0015648545,.20615509,.11188503,.71671665,22827,.12814145,8.6633692,6.2915692,6.0497336,1375,.14232336,.3767584,0,0,0,11,-52,0,0,0,.14232336,0,1,0,0,0,0,0,0,0,0,0,.14232336,0,0,0,0,0,0,0,0,0,0,0,0,.1943662,0,0,99,22.788277,.11201087,.34997487,-190,0,9.7557993,22.191757,-.025772655,-.0010890889,-.023300394,-.18813437,-.01299423,-52,MN,.33333334,.73781431,0,,2455.6472,3248.8154,0,.031622972,0,0,0,0,.015923852,0,0,0,1393520.1,0,0,0,0,.22214715,1,,,.14232336,0,0,0,.17761564,.075345039,.065032482,.14232336,.14232336,.14232336,.14232336,.16666667,.1833082,.11828306,.18603103
27129,2000,446,.00039608442,.20313473,.10243026,.7182954,23278,.12924698,8.5187922,6.3561077,6.1003189,1376,.22705773,.35728905,0,0,0,13,-28,0,0,0,.22705773,0,1,0,0,0,0,0,0,0,0,0,.22705773,0,0,0,0,0,0,0,0,0,0,0,0,.25280899,0,0,99,22.788277,.095001638,.16666667,-40,0,9.7797937,2.2578783,-.029806668,.00047834721,-.018595852,-.18239117,-.0055714846,91,MN,.16666667,.68450791,0,,4012.7913,5285.4497,0,.049313873,0,0,0,0,.023257582,0,0,0,2078037.3,0,0,0,0,.068539269,1,,,.22705773,0,0,0,.22538805,.11208344,.12957096,.22705773,.22705773,.22705773,.22705773,.33333334,.3666164,.18815653,.39313391
27131,2000,539,.0035378078,.11788626,.19324358,.78856879,29596,.087299943,9.8220062,7.1654935,6.2897158,1377,.10056245,.357539,.0025831212,0,0,45,68,1,0,0,.10056245,1,1,0,0,0,0,0,0,0,0,0,.10056245,0,0,0,0,0,0,0,0,0,0,0,0,.19777778,0,0,99,22.788277,.10683308,0,311,0,10.803304,57.491875,.1416087,.0090096202,-.044104502,-.22066313,-.0050829425,68,MN,.375,.79467863,0,,4945.9634,2976.2463,.10056245,.019907819,0,0,0,0,.019433048,.10056245,0,0,5599855,1,1,0,.10056245,.24531336,1,,,.10056245,0,0,0,.18046808,.08758831,.085466862,.15391865,.15391865,.15391865,.15391865,.083333336,.097624399,.059948292,.077544644
27133,2000,397,.0012237405,.19855191,.10809546,.69989079,24483,.12129994,7.8743587,5.5053315,5.9839363,1378,.76091439,.39151713,0,0,0,70,-30,0,1,0,.76091439,0,1,0,0,0,0,0,0,0,0,0,.76091439,0,0,0,0,0,0,0,0,0,0,0,0,.19939578,0,0,99,22.788277,.13154474,.32723376,-22,0,9.1907501,54.458309,-.0087059494,.01225224,-.0070094988,-.16340446,.0059538037,-69,MN,.25,1,0,,7461.5264,18629.467,0,.21746208,.76091439,0,0,0,.082251392,0,0,0,5643487,0,0,1,0,.67630637,1,,,.76091439,0,0,0,.18181801,.012631416,-.012121201,.76091439,.76091439,.76091439,.76091439,.75,.77496231,.76630867,.83710015
27135,2000,521,.00026620526,.13509916,.10189887,.71859127,25910,.11268082,8.9611092,5.908083,6.2557502,1379,.26529345,.31174186,0,0,0,121,-51,0,1,0,.26529345,0,1,0,0,0,0,0,0,0,0,0,.26529345,0,0,0,0,0,0,0,0,0,0,0,0,.18949772,0,0,99,22.788277,.10208516,0,315,0,9.6175375,.93974465,.083711646,.0012639698,-.0020996332,-.16506493,-.0090127289,-51,MN,0,.84511179,0,,3986.2993,6873.7534,0,.073227227,.26529345,0,0,0,.027033104,0,0,0,2905044.3,0,0,1,0,.10914821,1,,,.26529345,0,0,0,.17353106,.042458534,.087999821,.26529345,.26529345,.26529345,.26529345,.33333334,.33333334,.37589785,.36862111
27137,2000,538,.0055798562,.16884361,.17275432,.80378675,24093,.14153403,11.254841,8.5913725,6.2878585,1380,.11966167,.37754399,.0033701535,0,.53731346,110,-87,0,0,1,.11966167,1,0,0,0,0,0,0,0,0,0,0,.11966167,0,0,0,0,0,0,0,0,0,0,0,0,.24537037,0,0,99,22.788277,.11451806,.075854726,-2469,0,12.197098,102.14125,.011611678,.0032418547,-.02904886,-.23044449,-.00774391,890,MN,.44,.81226277,1,2240,23718.498,2883.0085,0,.025395315,0,0,0,0,.02067207,.11966167,0,.11966167,20951038,0,1,0,0,.21602713,0,.0792698314780024,.0238494136197891,.11966167,1,0,.11966167,.21943283,.10377502,.043262482,.16433698,.14529094,.16122127,.16122127,.10666667,.12450522,.13279131,.20006378
27139,2000,655,.0046157036,.073315352,.17199115,.84967995,40798,.041353583,10.32653,7.6843243,6.4846354,1381,.03953414,.45632538,0,0,0,137,1229,1,0,0,.03953414,1,1,0,0,0,0,0,0,0,0,0,.03953414,0,0,0,0,0,0,0,0,0,0,0,0,.41163793,0,0,99,22.788277,.11290987,0,1520,0,10.96554,27.565613,.43643197,.0028481502,.02367717,-.24368793,-.012185495,2008,MN,.42307693,.62522745,1,5120,2286.8918,1612.9138,.03953414,.0088192895,0,0,0,0,.0067995223,.03953414,0,0,3579743.5,1,1,0,.03953414,.3302905,1,.045525034431154,.0277036188026781,.03953414,0,0,0,.34475088,.25735855,.30469227,.13811535,.17974202,.17974202,.17974202,.03846154,.047812935,.023175575,.033668485
27141,2000,519,.0062701157,.070997737,.16941643,.85185027,35585,.078867912,9.6645317,7.2555914,6.251904,1382,.28199875,.36045671,0,0,0,39,718,1,0,0,.28199875,1,1,0,0,0,0,0,0,0,0,0,.28199875,0,0,0,0,0,0,0,0,0,0,0,0,.22695035,0,0,99,22.788277,.12803364,0,1916,0,10.644114,7.011641,.42901835,.00077771349,-.040096045,-.25268787,-.000053733587,-1161,MN,.33333334,.61471862,1,5120,11828.438,10034.926,.28199875,.047577873,0,0,0,0,.04777522,.28199875,0,0,12031166,1,1,0,.28199875,.36956987,1,.045525034431154,.0277036188026781,.28199875,0,0,0,.20453167,.2986412,.37623549,.28199875,.28199875,.28199875,.28199875,.33333334,.41437876,.278124,.47327852
27143,2000,394,.00034804401,.17659752,.088547818,.68262315,24957,.10429621,8.0665216,5.8833222,5.9763508,1383,0,.3022964,0,0,0,9,-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.28338763,0,0,99,22.788277,.1055771,0,143,0,9.5726194,2.7743247,.066641971,.0013451052,-.011609368,-.15671057,-.011254981,-4,MN,.5,.90081441,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14810152,1,,,0,0,0,0,.24950314,.11390638,.11188126,0,0,0,0,0,0,0,0
27145,2000,514,.0034851125,.10502479,.17513092,.78233027,27512,.12296088,11.099982,8.2295113,6.2422233,1384,.15538235,.37934935,.0033634726,0,0,87,102,1,0,0,.15538235,1,1,0,0,0,0,0,0,0,0,0,.15538235,0,0,0,0,0,0,0,0,0,0,0,0,.31122449,0,1,99,22.788277,.11382524,.050525688,576,0,11.685121,74.468437,.11423083,.0032733693,-.02890794,-.20851928,.0049507245,-6,MN,.43478259,.79446357,1,6980,18458.025,4274.8794,.15538235,.037754133,0,0,.15538235,0,.027212253,.15538235,0,.15538235,21608920,1,1,0,.15538235,.30384129,0,.0535870973133331,.0335365853658537,.15538235,0,0,0,.27096128,.15454102,.13727188,.18530841,.23181939,.23181939,.23181939,.14492753,.16879459,.14079732,.21644802
27147,2000,545,.00165967,.13973771,.15973993,.79469442,30571,.067242809,9.8045511,6.8068295,6.300786,1385,.12638324,.36762011,0,0,0,94,66,1,1,0,.12638324,0,1,0,0,0,0,0,0,0,0,0,.12638324,0,0,0,0,0,0,0,0,0,0,0,0,.18221258,0,0,99,22.788277,.12270463,.041666668,-91,0,10.332962,46.06472,.091697358,.0075742966,-.027212754,-.22494972,-.0082947165,66,MN,.54166669,.86583662,0,,3883.6306,3863.6621,.12638324,.048806153,.12638324,.12638324,0,0,.020188451,0,0,0,7323962.5,1,0,1,0,.45651245,1,,,.12638324,0,0,0,.16738796,.14760399,.12096834,.35053614,.39211652,.39211652,.39211652,.125,.13929106,.0826611,.12299983
27149,2000,439,.0054542036,.15995862,.16983373,.77078384,21921,.20569329,8.161375,5.7557421,6.0844994,1386,.16422014,.42669958,.006476684,0,0,4,-40,0,1,0,.16422014,1,1,0,0,0,0,0,0,0,0,0,.16422014,0,0,0,0,0,0,0,0,0,0,0,0,.26878613,0,0,99,22.788277,.10261437,0,0,0,9.2718115,0,-.056185316,.00817357,-.033837378,-.21462131,.0091451406,24,MN,0,.88633561,0,,1746.317,3599.8696,0,.049700487,.16422014,0,0,0,.02789012,.16422014,.16422014,0,1967621.8,0,1,1,0,.36448777,1,,,.16422014,0,0,0,.23806047,.17964172,.068766594,.36836815,.16422014,.36836815,.16422014,.2,.2,.14193967,.18797889
27151,2000,407,.00037299516,.22165237,.11372115,.69421029,18740,.14051946,8.0796185,5.749393,6.0088134,1387,.15057486,.40026927,0,0,0,12,-35,0,1,0,.15057486,0,1,0,0,0,0,0,0,0,0,0,.15057486,0,0,0,0,0,0,0,0,0,0,0,0,.22960725,0,0,99,22.788277,.11827134,0,144,0,9.2802391,0,.10874902,.018780569,-.016925596,-.13935393,-.034215108,106,MN,0,.73890936,0,,1614.7648,2821.7729,0,.054091606,.15057486,0,0,0,.017123546,0,0,0,1236225,0,0,1,0,.17274128,1,,,.15057486,0,0,0,.20669508,.22291183,.042282581,.15057486,.15057486,.15057486,.15057486,.2,.21996984,.11289392,.23196706
27153,2000,447,.00034242179,.17022642,.07832934,.68476552,18836,.18974781,8.4765797,6.1779442,6.1025586,1388,0,.30214286,0,0,0,27,-36,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14910026,0,0,99,22.788277,.10592053,.2,140,0,10.058908,13.189404,.044494566,.0016636372,-.012230359,-.15829217,-.009209469,-81,MN,.2,.67373532,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.23190813,1,,,0,0,0,0,.13897943,.07839489,.079869747,.19308053,.19308053,.19308053,.19308053,0,0,0,0
27155,2000,375,0,.24400628,.097956538,.71294194,20746,.15072598,6.5117455,4.7621741,5.9269261,1389,0,.43944845,0,0,0,2,-14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.28865978,0,0,99,22.788277,.098107822,0,-8,0,8.4035769,163.46974,-.076575726,0,-.027598985,-.17222685,.021112263,-14,MN,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.27042142,1,,,0,0,0,0,.25360298,-.19266891,0,0,0,0,0,0,0,0,0
27157,2000,433,.0006077796,.15913695,.1245229,.76486957,26998,.084148221,8.7253447,6.2934194,6.0707378,1390,.1551746,.35403618,0,0,0,23,20,0,1,0,.1551746,0,1,0,0,0,0,0,0,0,0,0,.1551746,0,0,0,0,0,0,0,0,0,0,0,0,.21629213,0,0,99,22.788277,.11547825,.32044804,69,0,9.890605,77.005608,.09030652,.0011969404,-.01225514,-.19764894,-.010085583,20,MN,.42857143,.80550623,0,,3063.7673,4189.4038,0,.045534667,.1551746,0,0,0,.019322792,0,0,0,3022443.3,0,0,1,0,.18951705,1,,,.1551746,0,0,0,.19580698,.18697739,.11340284,.1551746,.1551746,.1551746,.1551746,.14285715,.17759089,.16109908,.16396765
27159,2000,419,.00060818001,.19210887,.11572875,.70638096,17333,.21765994,8.4918756,6.0282784,6.0378709,1391,.20390731,.36006051,0,0,0,13,13,0,1,0,.20390731,0,1,0,0,0,0,0,0,0,0,0,.20390731,0,0,0,0,0,0,0,0,0,0,0,0,.2251462,0,0,99,22.788277,.11572111,0,35,0,9.4844809,0,.041618392,.0031838422,-.027653754,-.18352652,.0053679794,8,MN,0,.83243173,0,,2682.1968,3534.3254,0,.059493739,.20390731,0,0,0,.023597939,0,0,0,1569799.3,0,0,1,0,.17033331,1,,,.20390731,0,0,0,.20306015,.24256229,.098689079,.20390731,.20390731,.20390731,.20390731,.25,.27496231,.14111739,.27821347
27161,2000,488,.0014381326,.15659052,.13600783,.77637434,26992,.093858697,8.8302507,6.1463294,6.1903152,1392,0,.32486427,0,0,0,43,-22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17307693,0,0,99,22.788277,.12399675,0,132,0,9.8025064,13.396387,.076995865,.022325054,-.026218839,-.20151579,-.014472321,54,MN,.33333334,.58127797,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.14923707,1,,,0,0,0,0,.15962982,.061365128,.050504684,0,.11913702,.11913702,.11913702,0,0,0,0
27163,2000,622,.01097357,.065066896,.26245406,.90133613,44122,.043532494,10.966922,8.4093857,6.43294,1393,.084685087,.4928599,0,0,.60130721,935,929,1,0,0,.084685087,1,0,0,0,0,0,0,0,0,0,0,.084685087,0,0,0,0,0,0,0,0,0,0,0,0,.29853863,0,0,99,22.788277,.10860185,.13645348,3914,0,11.890649,65.043938,.32105744,.0062739821,-.038469076,-.27959061,.010073557,-82,MN,.52173913,.76090306,1,5120,12355.216,3736.4753,.084685087,.018047854,0,0,.084685087,0,.022225944,.084685087,0,.084685087,30491406,1,1,0,.084685087,.24216734,1,.045525034431154,.0277036188026781,.084685087,0,0,0,.26123953,.33361816,.29267025,.14509967,.16317172,.16317172,.16317172,.086956523,.10186893,.073478147,.10874361
27165,2000,416,.00077041605,.18258859,.10069673,.72222954,22496,.12101911,8.3160553,5.768321,6.0306854,1394,0,.31305745,0,0,0,52,-63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.24179104,0,0,99,22.788277,.10406424,0,-23,0,9.3658047,17.072168,.016470362,.0079867411,-.010508336,-.22116399,.0030799806,48,MN,0,.87505865,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.07272391,1,,,0,0,0,0,.21655512,.081225395,.081345558,0,0,0,0,0,0,0,0
27167,2000,398,.000266099,.17176689,.11568709,.73737586,23081,.10958344,7.3518,5.1647859,5.9864521,1395,.73624605,.36643234,0,0,0,12,-18,0,0,0,.73624605,0,1,0,0,0,0,0,0,0,0,0,.73624605,0,0,0,0,0,0,0,0,0,0,0,0,.11173184,0,0,99,22.788277,.090701357,0,-71,0,8.9247894,0,-.051601458,.00085466309,-.023162402,-.18053526,-.010377154,17,MN,0,.70987308,0,,5533.6255,16993.295,0,.15957898,0,0,0,0,.085174158,0,0,0,3202594.5,0,0,0,0,.2323221,1,,,.73624605,0,0,0,.10591888,-.040847778,.04679203,.73624605,.73624605,.73624605,.73624605,1,1,.56446958,1
27169,2000,477,.0040771095,.13717906,.19670337,.77798849,25937,.1276079,9.9951096,7.0859013,6.1675167,1396,.14985946,.35495353,.0047894716,0,0,49,7,0,0,0,.14985946,1,1,0,0,0,0,0,0,0,0,0,.14985946,0,0,0,0,0,0,0,0,0,0,0,0,.22307692,0,0,99,22.788277,.13074364,.16913342,-36,0,10.775367,75.581284,.044111717,.0037852488,-.043557957,-.22422373,-.0057996511,132,MN,.25806451,1,0,,7167.478,3886.9048,0,.034497865,0,0,0,0,.029477861,.14985946,0,0,8417943,0,1,0,0,.43375921,1,,,.14985946,0,0,0,.20136976,.074715614,.034045696,.29188639,.29188639,.29188639,.29188639,.12903225,.15006195,.1315975,.1637924
27171,2000,518,.0010769903,.097700477,.12099891,.80237341,33456,.068013676,10.08293,7.6916566,6.2499752,1397,.03471325,.36434594,0,0,0,122,487,1,0,0,.03471325,0,1,0,0,0,0,0,0,0,0,0,.03471325,0,0,0,0,0,0,0,0,0,0,0,0,.34196892,0,0,99,22.788277,.11561269,.17638931,1416,0,11.13765,9.3769226,.26975936,.0030792118,-.0022213683,-.21652943,-.0099201575,-841,MN,.30769232,.68115413,1,5120,2385.1475,1161.3665,.03471325,.0076910635,0,0,0,0,.0042002653,0,0,0,2139251.5,1,0,0,0,.25701559,1,.045525034431154,.0277036188026781,.03471325,0,0,0,.29413795,.2844696,.24390554,.072892584,.03471325,.072892584,.03471325,.03846154,.03846154,.028178709,.038195871
27173,2000,382,.00025676138,.21345429,.099460989,.72933781,21537,.14779875,8.0674629,5.7990928,5.9454207,1398,.17778844,.37384793,0,0,0,5,-45,0,0,0,.17778844,0,1,0,0,0,0,0,0,0,0,0,.17778844,0,0,0,0,0,0,0,0,0,0,0,0,.19374999,0,0,99,22.788277,.11720476,0,-33,0,9.3659754,0,-.053078704,.0018190509,-.00492654,-.18999296,-.0090319067,128,MN,.11111111,.71101201,0,,2077.28,3829.0295,0,.033582263,0,0,0,0,.017683014,0,0,0,840503.38,0,0,0,0,.15655176,1,,,.17778844,0,0,0,.1770997,.11238861,.059299946,.17778844,.17778844,.17778844,.17778844,.22222222,.27625251,.14157422,.24383563
28001,2000,443,.48681977,.14399253,.14991182,.68082124,17214,.30484763,9.2897987,6.9186954,6.0935698,1399,.177515,.37384269,0,0,0,7,-131,0,0,0,.177515,0,1,0,0,0,0,0,0,0,0,0,.177515,0,0,0,0,0,0,0,0,0,0,0,0,.11027569,0,0,96,36.429394,.10302008,0,-360,0,10.473224,85.189713,-.029157253,.035457462,-.037473291,-.20928523,.012093663,441,MS,.5,1,0,,6276.2202,3055.7432,0,.03205242,0,0,0,0,.026611596,0,0,0,2924432.5,0,0,0,0,.20917295,1,,,.177515,0,0,0,.10460854,-.046468735,-.033076763,.177515,.177515,.177515,.177515,.1,.12431363,.077051878,.14086014
28003,2000,482,.11159448,.15396255,.095924884,.56509537,18538,.2081176,9.3422451,6.6253924,6.1779442,1400,.14713207,.30684343,0,0,0,0,19,0,1,0,.14713207,0,1,0,0,0,0,0,0,0,0,0,.14713207,0,0,0,0,0,0,0,0,0,0,0,0,.1421801,0,0,96,36.429394,.11958567,.19089538,26,0,10.364766,59.541759,.085628629,-.00093992054,-.019595891,-.1208764,-.0058058351,154,MS,.36363637,.73431998,0,,4667.3237,2727.5342,0,.046659961,.14713207,0,0,0,.014113626,0,0,0,2632080,0,0,1,0,.19921622,1,,,.14713207,0,0,0,.13293886,.045543671,.047531128,.14713207,.14713207,.14713207,.14713207,.18181819,.18181819,.29079118,.31808367
28005,2000,440,.45303121,.15478691,.087322913,.57352221,15669,.30864197,7.4944301,5.2781148,6.0867748,1401,0,.28585756,0,0,0,20,-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19891009,0,0,96,36.429394,.13610642,0,324,0,9.4976225,124.05352,.020129176,-.022117168,-.025824808,-.13349015,.00081276894,-72,MS,1,.77051878,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.090946473,1,,,0,0,0,0,.18141317,.10672092,.041672707,0,0,0,0,0,0,0,0
28007,2000,384,.39494616,.1838104,.10080438,.5168578,15380,.30153173,8.4640036,5.9135032,5.9506426,1402,0,.31060812,0,0,0,1,-34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18153846,0,0,96,36.429394,.091211431,.2,92,0,9.8244982,5.8470922,.061893802,.011136949,-.025348119,-.105887,-.010370597,-34,MS,.2,.69915265,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.046626184,1,,,0,0,0,0,.16681719,-.0094470978,-.010752678,0,0,0,0,0,0,0,0
28011,2000,430,.62868059,.12427463,.15242217,.55042362,14020,.42905727,9.1513329,6.6732979,6.0637851,1404,0,.37087777,.00094562647,0,0,3,-195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16216215,0,0,96,36.429394,.11010303,.12431363,-298,0,10.642445,34.31464,-.030108446,.027436376,-.031518757,-.13115185,-.01433935,579,MS,.60000002,.80813485,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18113732,1,,,0,0,0,0,.15028191,-.030814171,.06664753,.092909425,0,0,.092909425,0,0,0,0
28013,2000,400,.27012342,.16930507,.081850909,.52827191,18182,.21465541,8.0618019,5.6664267,5.9914646,1405,0,.24704756,0,0,0,4,-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.24223602,0,0,96,36.429394,.13004634,0,-68,0,9.6096535,99.891678,.010741672,.017022371,-.015821703,-.11109915,-.002870664,9,MS,.60000002,.39389661,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.092572309,1,,,0,0,0,0,.21691322,-.17037201,-.073366165,0,0,0,0,0,0,0,0
28017,2000,412,.3860105,.13790435,.095947444,.5320133,18259,.21265681,8.8498011,5.8749309,6.0210233,1407,0,.22575417,0,0,0,7,-60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21893491,0,0,96,36.429394,.14092016,.1849357,-24,0,9.8028383,85.627869,.072249934,.033742577,-.034436114,-.14600432,-.0066286325,-36,MS,.23076923,.51431888,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.078463018,1,,,0,0,0,0,.19797754,.028658867,-.11403036,0,0,0,0,0,0,0,0
28019,2000,494,.30106935,.14673135,.10886076,.5788427,17313,.25022626,7.2936978,4.9052749,6.2025356,1408,0,.28385636,0,0,0,2,-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.45722714,0,0,96,36.429394,.11344884,0,147,0,9.1128378,2.8894453,.073004946,.0084202886,-.035648741,-.15406486,.0012497902,19,MS,.5,.45834243,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.080288328,1,,,0,0,0,0,.37653542,.14850187,.007434845,0,0,0,0,0,0,0,0
28021,2000,713,.82146001,.11653474,.16087516,.586321,12876,.43566784,7.776535,5.0875964,6.5694814,1409,0,.31666666,.0021714584,0,0,0,-16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.034833092,0,0,96,36.429394,.15063959,0,116,0,9.3387337,3.312104,.039744899,.021494925,-.039565094,-.12726045,-.011133678,-5,MS,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.78697777,1,,,0,0,0,0,.034240246,-.2045145,.0061922073,0,0,0,0,0,0,0,0
28023,2000,415,.34523192,.14873217,.082202114,.61708146,19055,.23378979,8.1936769,5.5759492,6.0282784,1410,0,.27560353,0,0,0,4,-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.20991254,0,0,96,36.429394,.12249734,0,209,0,9.7592125,7.1019735,.036410965,.0014681518,-.01957199,-.17039865,.0057094842,-231,MS,.2,.58266228,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13022703,1,,,0,0,0,0,.19054794,-.083480835,.054488182,0,0,0,0,0,0,0,0
28025,2000,489,.53342801,.13319129,.12930119,.60604823,18337,.25904259,8.9182482,5.9162021,6.1923623,1411,.20167439,.29949415,0,0,0,4,-32,0,0,0,.20167439,0,1,0,0,0,0,0,0,0,0,0,.20167439,0,0,0,0,0,0,0,0,0,0,0,0,.091517858,0,0,96,36.429394,.11577137,0,111,0,9.9579754,29.172184,.039866991,.027334511,-.035461515,-.16526002,.00080025196,3,MS,.36363637,.65523452,0,,4259.3633,3698.1033,0,.038243137,0,0,0,0,.026076738,0,0,0,1915041.8,0,0,0,0,.18270177,1,,,.20167439,0,0,0,.087569237,.073479652,.016304493,.20167439,.20167439,.20167439,.20167439,.18181819,.20990318,.099462062,.16258526
28027,2000,443,.64594978,.14198641,.14723191,.54013598,13780,.45450708,9.0297775,6.5439119,6.0935698,1412,.21164629,.33705643,0,0,0,10,-150,0,0,0,.21164629,0,1,0,0,0,0,0,0,0,0,0,.21164629,0,0,0,0,0,0,0,0,0,0,0,0,.21038251,0,0,96,36.429394,.12204493,0,-198,0,10.362967,30.680717,-.033493266,.04861623,-.044411093,-.14463758,-.018611066,-78,MS,.375,1,0,,6701.7798,2916.4858,0,.042934999,0,0,0,0,.031161087,0,0,0,2758303.8,0,0,0,0,.13695824,1,,,.21164629,0,0,0,.19093657,.0045623779,-.045014381,.21164629,.21164629,.21164629,.21164629,.125,.16361688,.072187349,.077333525
28029,2000,387,.50449407,.13453175,.094584383,.6146096,16583,.32007205,8.583168,6.0730443,5.9584246,1413,.19948839,.29468912,0,0,0,3,-26,0,0,0,.19948839,0,1,0,0,0,0,0,0,0,0,0,.19948839,0,0,0,0,0,0,0,0,0,0,0,0,.24038461,0,0,96,36.429394,.12204138,.125,74,0,10.225281,4.3472304,.041355342,.0082506537,-.019285873,-.16427377,-.0025986582,-26,MS,.5,.61318344,0,,5504.2837,3308.116,0,.027304934,0,0,0,0,.018868485,0,0,0,1181699,0,0,0,0,.13003814,1,,,.19948839,0,0,0,.2154212,-.015789032,.047178268,.19948839,.19948839,.19948839,.19948839,.25,.31078407,.12914598,.27175108
